"","productID","title","price","userID","profileName","helpfulness","score","time","summary","text","apisummaryType","apitextType","apisummaryScore","apitextScore"
"526","B000H7EKBQ","Doctor Kracker Snack Bag, Klassic 3 Seed, 1-Ounce Pouches (Pack of 24)",0,"A2MBYDGF55YSYB","P. Rundell",0,5,2009-10-27 20:00:00,"Doctor Kracker","great taste and very filling -- eat these at work a lot for energy and feeling full!","neutral","positive","0","0.71342"
"527","B000H7EKBQ","Doctor Kracker Snack Bag, Klassic 3 Seed, 1-Ounce Pouches (Pack of 24)",0,"A3AIHN7XBD816P","Kathryn Waldrup",0,5,2009-02-08 19:00:00,"They're greeeeeat!!","My whole family loves them. They are crunchy, tasty, filling and healthy all at the same time. My teen takes them to school for a snack and I munch on them all day long.--A bit addicting though!","positive","positive","0.786311","0.837745"
"528","B000H7EKBQ","Doctor Kracker Snack Bag, Klassic 3 Seed, 1-Ounce Pouches (Pack of 24)",0,"A1HD896YWYFDP7","Debra Barron ""fly1cl""",0,4,2008-06-04 20:00:00,"Dr. Kracker Klassic 3 Seed snack","These crackers truly have it all: they're healthy, organic, high in fiber, low in carbs, no added fats or oils, no trans-fatty acids. They're baked with valuable oil seeds and Omega 3 fatty acids along with whole grains and extra seed fiber.They're unbelievably crunchy and satisfying and the 1-ounce pouch provides just enough for a snack because if you bought the large container you would be left with an empty container.For once I found a snack that I believe will appeal to everybody. Try them for yourself and see if I'm not telling the truth then pass the rave review on to your friends and family.","neutral","positive","0","0.53306"
"529","B000H7EKBQ","Doctor Kracker Snack Bag, Klassic 3 Seed, 1-Ounce Pouches (Pack of 24)",0,"A2TFD6GJKAICYK","Carol Jackson ""xenophile""",0,5,2008-03-23 20:00:00,"Delicious","One of the problems with being on a low carb diet is lack of ""crunch"". This is the product that helps. The small package is also useful to stop overindulgence. This will be a staple in my house.","positive","positive","0.701878","0.0466612"
"530","B000K5Q9WS","Elevages Perigord Cassoulet in Glass Jar - 30 oz.",0,"A3RM4IT8DA169C","A. N. Teodoro III",1,1,2007-09-10 20:00:00,"Disappointed...","I actually tried this stuff, and I can't really recommend it in good faith. It looks good in the bottle, but no cigar. It tasted like grocery pork and beans.","negative","negative","-0.773182","-0.0841702"
"531","B000K5Q9WS","Elevages Perigord Cassoulet in Glass Jar - 30 oz.",0,"A2J973YACGD1WD","Go Veg",0.352941176470588,1,2007-07-19 20:00:00,"Cruelty towards animals!","Elevages Perigord is a company that promotes cruelty towards defenseless animals. They torture and inhumanly treat animals. Please do your research about them if you are thinking of buying any of their products.Amazon, I will not shop your site until products from this company are discontinued.","negative","negative","-0.67578","-0.472138"
"532","B000K5Q9WS","Elevages Perigord Cassoulet in Glass Jar - 30 oz.",0,"A1OS4EQGLEY9V4","Claire Holzner",0.285714285714286,1,2007-07-26 20:00:00,"do you really need this?","Please consider whether you want to buy and consume something that was created in an inhumane way. There is no humane way to create a product like this.","negative","negative","-0.242384","-0.367023"
"533","B000H7EKCU","Doctor Kracker Snack Bag, Sunflower Cheese, 1-Ounce Pouches (Pack of 24)",0,"A3UP070UDU89I","JessicaTheKat ""Meow""",0,3,2009-09-25 20:00:00,"Healthier than other brands but not as good","I am trying to make healthier choices so I tried these. Hm-m-m-mThese crackers are very dry. They do have a subtle, interesting flavor but I find them impossible to chew and swallow without adding margarine, peanut butter or something. Sort of defeats the healthier thing I'm tryng to do.Therefore I rate them so-so.They do add something to my tomato soup if I break them over the top.","negative","negative","-0.338796","-0.669524"
"534","B000H1ZMRS","Acetaia Pedroni's exquisite blend of young and old traditional balsamic vinegars(Aceto Balsamico Vecchio)",0,"A1L3LJHD2W3FCO","S. Crawford ""Steph""",0,5,2010-08-15 20:00:00,"You will never go back to regular balsamic again..","This is the real deal. My husband and I visited the property and had the most amazing meal and picked up their balsamic afterwards. The real gem is the Maturo, but this will do for more every day use.Don't hesitate to pick this up - it'll change your life.","negative","positive","-0.22133","0.800875"
"535","B000H7EKCA","Doctor Kracker Snack Bag, Pumpkin Cheddar, 1-Ounce Pouches (Pack of 24)",0,"A1Y7JCTEBJC7K1","Sharon K. Haldorsen ""Momzy247""",1,1,2007-04-27 20:00:00,"Aweful","This is not worth buying. Save your money they taste like you are chewing on a piece of cardboard and tasted like it too. Flavorless","negative","negative","-0.393445","-0.597355"
"536","B000H7EKCA","Doctor Kracker Snack Bag, Pumpkin Cheddar, 1-Ounce Pouches (Pack of 24)",0,"A1SQ2VJ2WZ6GT1","Ami ""Focus Fitness Trainer""",1,5,2007-06-05 20:00:00,"Awesome, healthy cracker","I think these crackers are wonderful!! I love the individual packages as they are great for on-the-go and portion control. I am a personal trainer and recommend these to everyone. They are high in fiber, low in carbs, and have a wonderful flavor. The bonus is they are organic & don't contain processed foods...all whole grains & essential fatty acids. What more could you ask for!!","positive","positive","0.932625","0.801989"
"537","B000H7EKCA","Doctor Kracker Snack Bag, Pumpkin Cheddar, 1-Ounce Pouches (Pack of 24)",0,"ARR73OGGF1A2H","Lisa",1,4,2007-08-29 20:00:00,"Healthy AND Yummy, too!","Make no mistake, this is a 'health food'. As such, it doesn't pack the taste- popping Frito-Lay brand kind of flavor, and thank goodness! What you get instead is a wholesome ""REAL"" flavor. You can tell by the taste what's it's made of: healthy ingredients, the good for you stuff. I sampled it at a women's expo, and just a few nibbles was enough to make me a customer.","positive","positive","0.947883","0.714769"
"538","B000H7EKCA","Doctor Kracker Snack Bag, Pumpkin Cheddar, 1-Ounce Pouches (Pack of 24)",0,"AN167XSNPZNF1","Mrs. Phantom O ""OG""",0,1,2011-12-29 19:00:00,"Can you say cardboard with cheese flavor","Like the other Doctor Kracker Snack I reviewed they are as hard as a rock. Reminds me of pasteboard with cheese flavoring.","negative","positive","-0.307046","0.641658"
"539","B000H7EKCA","Doctor Kracker Snack Bag, Pumpkin Cheddar, 1-Ounce Pouches (Pack of 24)",0,"AFP8232NKWTIG","Kate Hye",0,2,2008-11-14 19:00:00,"Very healthy but the flavor isn't great","I ordered these and got tired of them quick. I love healthy snacks but these lacked flavor and were almost too hard and crunchy to chew. I ate them with hummus which was ok, but when I tried to eat them plain, I couldn't even get through one little pouch. Great concept but needs more spices to make them tastier and more flavorful. I am dissapointed that I wasted my money because I still have almost all of the packages sitting in my cupboard and I probably won't eat them. My dog likes them though, so maybe they will become his treats for awhile so I don't feel guilty about throwing them away.","negative","negative","-0.598446","-0.435714"
"540","B000H7EKCA","Doctor Kracker Snack Bag, Pumpkin Cheddar, 1-Ounce Pouches (Pack of 24)",0,"A2AVVLJO8J0BVW","Rebecca Hammel",0,5,2008-10-15 20:00:00,"Delicious, hearty cracker!","I love these crackers. They are high fiber and low carb and remind me of a whole grain Cheeze-It. They are definitely dense and hearty so if you're not a fan of whole grain they might not be for you.","positive","positive","0.943793","0.625604"
"541","B000H7EKCA","Doctor Kracker Snack Bag, Pumpkin Cheddar, 1-Ounce Pouches (Pack of 24)",0,"A2Q0U1URKDYRR3","Old Book Reader",0,5,2008-10-13 20:00:00,"gooooood cracker!","As a person who abused his body for years with chemicals, purposely and unconsciously, I have to say that this is a good snack for someone who is looking to eat healthy. I am not 100% organic, but I have changed my diet considerably over the last 8 years. Even a few friends of mine who I turned on to these crackers have had a positive take on them. Thanx for a good little snack that is good for ya.","positive","positive","0.613017","0.394193"
"542","B000H7EKCA","Doctor Kracker Snack Bag, Pumpkin Cheddar, 1-Ounce Pouches (Pack of 24)",0,"A2AXVL375EH7AJ","Anita",0,4,2007-10-04 20:00:00,"Dr. Kracker Snack Bag, Pumpkin Cheese","Dr. Kracker Snacker, Cheese Pumpkin, 8-Ounce Packages (Pack of 6)These are a little better than the sunflower seed kind. I don't know if I got a bad batch but they are a little stale this time.","neutral","negative","0","-0.908031"
"543","B0000V1DWS","Zen Mango Black Tea Bags - 25 CT",0,"A2S6N27NU9L6EW","C. H. Williams ""suitelites""",0,4,2007-05-15 20:00:00,"Good Taste But There Is Better","This is a good tasting tea, but I found that the Mango Tea from ""HAWAIIAN ISLANDS TEA COMPANY"" is better tasting. The flavor is bolder, in my opinion.Mango Maui Black Tea 20 Tea bags","positive","positive","0.546778","0.699259"
"544","B000CMGZIM","Immaculate Baking Company Cookies, Pumpkin Gingerlies, 1.25-Ounce Snack Bags (Pack of 32)",0,"AIIR8E34EDKCQ","- Kasia S.",1,5,2006-09-10 20:00:00,"Pumpkin pie heaven!!","I love anything and everything pumpkin, whether sweet or savory it brings a smile to my fave and makes me feel warm, cozy and happy. Maybe that's why Halloween is my favorite holiday and I start celebrating it in September! Since pumpkin pie is my favorite dessert I ordered these Pumpkin Gingerlies simply because I have never had a pumpkin flavored cookie before. The beauty of the Immaculate Baking Co. is the deep flavor each tiny cookie has. Each little treat is about two bites and is satisfying and flavorful, I don't feel the need to eat a huge cookie when I can have one or two of these guys and feel my sugar cravings bite the dust!What hit me first was the spicy, tropical ginger, then the mellow buttery pumpkin, it really tastes like a mini pumpkin pie, crust and all. The flavor combination was superb, from peppery and zingy it melted into luscious, creamy milky pumpkin. These cookies are packaged in 2oz. bags that are easy to throw in my purse and take with me wherever the road leads that day. Each baggie is only 130 calories and these are so rich and delicious I feel like I am eating a whole pie and at times can't even finish the little bag. I love knowing they are all natural with no trans fats and the brand is not only eye catching but worth the consumer's time.For those who like their life a little sweet, a little spicy and definitely tasty this is the cookie for them! These were a lovely surprise but since trying few other flavors from Immaculate Baking Co I do not get surprised anymore, I know their cookies will taste great and I am never disappointed.- Kasia S.","neutral","positive","0","0.642302"
"545","B000CMGZIM","Immaculate Baking Company Cookies, Pumpkin Gingerlies, 1.25-Ounce Snack Bags (Pack of 32)",0,"A2MNB77YGJ3CN0","L. Mountford",1,5,2006-06-01 20:00:00,"It doesn't get much better than this ...","This is yet another new favorite! I've tried several varieties of Immaculate Baking Company's cookies, and every time I try a new one, it becomes my ""favorite""! This one is no different. It tastes like a ""pumpkin pie"" in cookie form, with a bit more ""kick"" than your typical pumpkin pie filling. I love the 2-oz snack bags -- otherwise, I'd be really pigging out on these. I just toss one in my book bag on my way out the door in the morning for a quick snack between classes (I'm a full-time student).Really, these are unusually good, high quality cookies. At about $.80 per pack, they're a good deal. As long as Amazon keeps stocking them, I'll keep buying them.","negative","positive","-0.610501","0.562346"
"546","B000CMGZIM","Immaculate Baking Company Cookies, Pumpkin Gingerlies, 1.25-Ounce Snack Bags (Pack of 32)",0,"A3CMHE6IJV79QM","Nancy J. Lumpkins",1,5,2006-09-28 20:00:00,"Delicious !","I love these little pumpkin cookies....I will give them out at Halloween and order more for myself. Great ingredients, and texture...and very pumpkin-y. I will buy again!Nancy L.","positive","positive","0.812055","0.712926"
"547","B000CMGZIM","Immaculate Baking Company Cookies, Pumpkin Gingerlies, 1.25-Ounce Snack Bags (Pack of 32)",0,"A235L99INBHPN8","Jessica Blindt",0.666666666666667,5,2006-07-27 20:00:00,"Best Pumpkin Cookie EVER","I have bought these cookies from a local health food store before, and if anyone is on the fence about trying them,they should go for it. They are tender cookies with a wonderful pumpkin/ginger taste. Luckily, this is for preportioned snack bags, or else you might end up eating all of them!","positive","positive","0.490821","0.843072"
"548","B000CMGZIM","Immaculate Baking Company Cookies, Pumpkin Gingerlies, 1.25-Ounce Snack Bags (Pack of 32)",0,"A349T3U8Y2A6","H. Lawson",0,5,2007-03-26 20:00:00,"Yummy","These cookies are awesome. I love pumpkin and ginger; and I really love them together! I like the snack size bags. That way I don't overeat.","positive","positive","0.727588","0.401557"
"549","B000CMGZIM","Immaculate Baking Company Cookies, Pumpkin Gingerlies, 1.25-Ounce Snack Bags (Pack of 32)",0,"A3HPZ6BIMNXSZR","Gabriela Perez ""Oy! So many books. . . .""",0,4,2006-11-19 19:00:00,"superb cookie!","The only reason I don't give it 5 stars is that it's an odd texture for me. It's kind of caught between being a hard and a soft cookie. It tastes great!! I love the blend of ginger and pumpkin. Sometimes, I'll bite into a small bit of a cookie that's got more ginger than others, but it's all good. Truly, the taste is wonderful, and getting 16 little bags of the morsels? Great snack bags to take to work or on the bus.","positive","positive","0.769362","0.494064"
"550","B000MON1HI","Durkee Grill Creations Kansas City Style Steak Seasoning ( Net Weight 6.20 oz )",7.95,"A2O2EP0UOFG9IY","Susie ""Susie""",1,5,2007-07-15 20:00:00,"The Best!","The flavor of the ""Kansas City "" seasoning is terriffic. It is crowd pleasing. A great GRILLED flavor. Tastes like my favorite steak place!! Am terriffied that Durkee might try to change it!","positive","positive","0.746768","0.71469"
"551","B000MON1HI","Durkee Grill Creations Kansas City Style Steak Seasoning ( Net Weight 6.20 oz )",7.95,"A323QK2G3RZF5S","r2473",1,5,2011-04-24 20:00:00,"This is the same as.........","I called Spice Advice at 800-247-5251 and they told me that this Kansas City Steak, Weber (or Tones) Canadian Steak, and Grill Creations - Grill seasoning are all the same.However, if you are not convinced and want to order this under the Kansas City name, you can get it through diversified distributing (the distributor for Tones, Durkee, etc).I cannot verify that these are all the same. This is just what I was told.","negative","negative","-0.265667","-0.0580943"
"552","B000MON1HI","Durkee Grill Creations Kansas City Style Steak Seasoning ( Net Weight 6.20 oz )",7.95,"A3IQWHWRTTO08S","Chris N.",1,5,2011-06-16 20:00:00,"Best grilling spice in the world.","I love this spice! It is coarse, flavorful and works on every meat. Walmart used to carry it and now it is only available through a vendor on Amazon. It is pricier than it was in the store but it is well worth it. I have tried others with the same like ingredients but they don't have the same boldness. Don't waste your time on others, spend the money and buy it!","positive","positive","0.831817","0.122925"
"553","B000MON1HI","Durkee Grill Creations Kansas City Style Steak Seasoning ( Net Weight 6.20 oz )",7.95,"A2S119V1JZXPB9","John",1,5,2011-02-11 19:00:00,"Best Steak Seasoning Ever","This is the best steak seasoning I've ever found in a store. I've established a great reputation for my steaks based on this seasoning. Unfortunately my local grocer stopped carrying it! I am worried I won't be able to find it any longer. It really is the best!!","positive","positive","0.785146","0.124767"
"554","B000MON1HI","Durkee Grill Creations Kansas City Style Steak Seasoning ( Net Weight 6.20 oz )",7.95,"A3KYKEQMD2HJ0K","R. Killpack ""Chef Mom""",1,5,2010-02-19 19:00:00,"Not just for steak!","This is the best seasoning! I use it on chicken, salmon, hamburgers, sauteed squash and zucchini...it's the best and my family loves it!","negative","positive","-0.298632","0.886249"
"555","B000MON1HI","Durkee Grill Creations Kansas City Style Steak Seasoning ( Net Weight 6.20 oz )",7.95,"A2FREEMAB4ZY5V","booksfan ""Eileen E.""",0,5,2012-12-22 19:00:00,"YAY!","My husband's favorite steak seasoning, but hard to find in the grocery store. Glad I found it here--now he's happy!","positive","positive","0.820372","0.207324"
"556","B000EDHXJO","Hidden Valley Cole Slaw Dressing, 16-Ounce Bottles (Pack of 6)",0,"A2AYSFDASO8ESK","Jackiw",0,5,2010-12-26 19:00:00,"Coleslaw dressing by Hidden Valley","I have been having this sentfor many years from Seattle by my sister who lives threre, I find it fantastice where I want to put it on salads. If I am able to get it England that would be wonderful Obviuosly I would want to know the price and cost of sending it to me before I ordered it. It has helped me to lose over 60pounds in weight as I have it on my salads","positive","negative","0.386285","-0.200676"
"557","B000H7EKD4","Doctor Kracker Snack Bag, Seedlander, 1-Ounce Pouches (Pack of 24)",0,"A1LZJZIHUPLDV4","vegancompassion ""anattanupassana""",1,5,2008-09-26 20:00:00,"Vegan Organic Choice","Vegan. Organic. Whole grain. Super premium. Crunchy. Little bite sized crackers covered with beautiful organic green pepitas (pumpkin seeds), small sesame seeds, and poppy seed dots. 120 calories per bag of about 10 mini-crackers. A portion controlled (1oz/28g) tasty indulgence of seed sprinkles on whole grain organic crackers. Made with organic whole grain spelt flour, organic pumpkin seeds, organic millet, organic agave syrup, organic poppyseed, organic spelt bran, organic sesame seeds, organic molasses, organic flax seeds, yeast, sea salt, and organic barley malt syrup. This review is out there for those for whom this makes a difference. See all of my reviews and the vegancompassion Profile for more great choices. Check out ""Vegan Grocery Favorites"" and ""Vegan Grocery Top Ten"" & all the other helpful ""Vegan Grocery"" Listmania. Your input counts and will be greatly appreciated to benefit the search of others. Thank you.","","positive","0","0.435663"
"558","B000H7EKD4","Doctor Kracker Snack Bag, Seedlander, 1-Ounce Pouches (Pack of 24)",0,"A3VX8M0M9QD4DC","Saideh ""Sasi""",0.875,5,2007-09-23 20:00:00,"Yummy","If you're trying to replace junk food with something with some protein, fiber and snack a little smarter... these are deliciously nutty, sweet and salty and they have a satisfying crunch! They're also more filling than the average one ounce snack! They're yummy with a mozzarella cheese stick.","positive","positive","0.727588","0.866056"
"559","B000H7EKD4","Doctor Kracker Snack Bag, Seedlander, 1-Ounce Pouches (Pack of 24)",0,"A2FR48PXN9EFCV","Robert Ventimiglia",1,5,2008-03-28 20:00:00,"Great Healthy Snack","All of the Dr. Kracker products, especially the 1 ounce single serving bags, have a great taste and are healthy for you. The taste alone is sufficient reason to purchase, being heart healthy is an extra added bonus!","positive","positive","0.915126","0.948469"
"560","B000H7EKD4","Doctor Kracker Snack Bag, Seedlander, 1-Ounce Pouches (Pack of 24)",0,"A1P3ESGS4XZPSO","Maryjane Heyer",0,1,2010-01-08 19:00:00,"bleh","well, they don't taste like anything... and they're really hard to bite into - not crispy, just really hard. If you're a sailor from the eighteenth to ninteenth century and you're used to ""ship's biscuit"", then I'm sure you will love these as they've got more protein and better taste, and are also in nice sealed packages (no weavils!) They remind me of Woody Allen's line, ""I could make a lot of money selling these in a health food store.""I went for these because of all the rave reviews, and I am now dissapointed. I guess I can feed these to my boyfriend... he might eat them if he's really hungry and there's nothing else.","negative","negative","-0.554298","-0.357412"
"561","B000H7EKD4","Doctor Kracker Snack Bag, Seedlander, 1-Ounce Pouches (Pack of 24)",0,"A1UC2PL7FYU6S2","F. Drew Leyda ""FDLeyda""",0,4,2009-09-07 20:00:00,"Good but hard. Just add juice.","These are very good but hard. I have a soft mouth so I add a little juice or tea and wait 10 minutes. They soften up very well.","negative","negative","-0.0672659","-0.0425521"
"562","B000H7EKD4","Doctor Kracker Snack Bag, Seedlander, 1-Ounce Pouches (Pack of 24)",0,"A3SFYLDYPV93IS","Bonnie Leigh",0,5,2009-08-24 20:00:00,"One of the best crunchiest and healthist cracker ever","Doctor Kracker offers several varieties of crackers, but ""Sedlander"" is my favorite. It has organic pumpkin seeds, organic poppy seeds, organic sesame seeds and many other organic seeds. They are made with organic whole grain spelt flour. The small bag has 5 grams of protein and 3 grams of dietary fiber. This is a great substitute for unhealthy 'other' crunchie snacks. The case package of 24 one ounce bags makes the puchase very economical, especially with free shipping.","positive","positive","0.841905","0.57764"
"563","B000H7EKD4","Doctor Kracker Snack Bag, Seedlander, 1-Ounce Pouches (Pack of 24)",0,"AGW1F5N8HV3AS","Molly Nightwing ""Molly539""",0,5,2009-04-22 20:00:00,"A healthy snack that doesn't taste like twigs.","Pros: portion controlled bags of 120 calories3 gr. of fiber5 gr. of proteinAlmost all the ingredients are organic220 mg sodium - not bad and the crackers are not that salty tasting4.5 gr. fatPlenty of crunching satisfactionCons: can't find anyThese taste great alone or if you like, for an additional 35 calories, spread them with a wedge of Laughing Cow Light cheese spread. Personally, I love 'em with butter (not exactly a low fat, healthy option, I admit).","neutral","positive","0","0.181353"
"564","B0000DB0ET","4-25 oz. bottles: 2 Real McCoy Mustard Sauce, 2 Orange-Berry Basil Dressing & Recipes",0,"A3L80SIQGL6SON","steffpuff",0,5,2013-01-12 19:00:00,"The Real McCoy Mustard Sauce is VERY tasty......and unlike any sauce I can buy in NY.","I discovered this sauce when I went to Charleston, WV to see a pharmacy school with my son. It doesn't taste like any sauce I can get in Syracuse, NY. It's mustard based which I'm partial to. I used it to make home made chicken tenders.....I dipped the chicken in the the mustard sauce and rolled in panko crumbs...it's delicious. I hope Amazon gets this sauce in stock!","positive","positive","0.653697","0.246928"
"565","B0000V1DY6","China Mist Leaves Pure Teas Ginger Ginseng Herbal Tea Bag- 25 CT",0,"unknown","unknown",1,5,2003-11-12 19:00:00,"This tea is wonderful!!!","I first tried this tea after dinner at a restaurant in Napa and was instantly hooked. It is wonderfully fragrant and delicious and I'm not typically a big tea drinker. The only place I've been able to find it was a Dean and Deluca in Napa - quite a drive from San Jose just for tea. I'm thrilled to see it available on Amazon!!","positive","positive","0.859875","0.596833"
"566","B000GGQ50W","Virginia Diner Gourmet Honey Toasted Cashews, 22-Ounce Tin",0,"A1PMXU84LUK9F5","W. Van Horn",1,5,2007-11-13 19:00:00,"EXCELLENT!","These are very good & super fresh. Highly recommended for any & all nut lovers. The salty & sweet plus the perfect crunch make these hard to beat.","positive","positive","0.827391","0.666766"
"567","B000GGQ50W","Virginia Diner Gourmet Honey Toasted Cashews, 22-Ounce Tin",0,"A11ED8O95W2103","lighten_up_already2 ""lighten_up_already2""",1,5,2009-05-09 20:00:00,"So good they're dangerous!","Man, you could just sit there behind a computer and much away a whole tin of these over the course of a few hours, and that's a lot of fat! So, these are so good I'd say that if you're trying to lose weight I'd stay away unless your doing about 5 miles a day on a treadmill, and then you'd still better have some discipline and just put...the...tin...away after a while. Man these are good!","positive","negative","0.504834","-0.0641741"
"568","B000GGQ50C","Virginia Diner Gourmet Salted Jumbo Cashews, 20-Ounce Tin",0,"AYY6GO2PTU5NL","Kenneth L. Andersen",1,2,2011-03-17 20:00:00,"Disappointing","I've never asked Amazon for a refund. This was a first. I read the reviews. All gave high ratings. My experience differs. Yes, the cashews are jumbo, in fact they're huge. However, they lacked flavor and many had a harder, more brittle texture then I'm use too. Oh well back to Planters.","negative","negative","-0.844064","-0.2909"
"569","B000GGQ50C","Virginia Diner Gourmet Salted Jumbo Cashews, 20-Ounce Tin",0,"A3M1MNBPNJRPPR","M. Meidinger",1,4,2007-05-05 20:00:00,"Best Jumbo Cashews","The large cashews would get a 5, but there are filler chopped cashews that are not great.","positive","negative","0.595204","-0.641655"
"570","B000GGQ50C","Virginia Diner Gourmet Salted Jumbo Cashews, 20-Ounce Tin",0,"AY2HMJWLPLNOU","John M. Spitzer",0,3,2012-01-07 19:00:00,"Not worth the price","I purchased this tin of cashews knowing it was 3.8 times the price of Planters cashews(per ounce). I was expecting a big richer taste and they were anything but. I don't understand the price because there's no reason to go back and buy more being that close to the industrial grade Planters in taste. I bought them for my wife and she said simply, ""don't do that again"".","negative","negative","-0.739915","-0.638456"
"571","B000GGQ50C","Virginia Diner Gourmet Salted Jumbo Cashews, 20-Ounce Tin",0,"A3ILGNBI1USDXY","Romedini",0,1,2011-09-16 20:00:00,"Average at best","Was expecting much better quality. A slightly stale taste with a minimum amount of sprayed on salt. Very disappointed with the nuts. If it wasn't such a hassle I would try for a refund.","","negative","0","-0.443993"
"572","B000GGQ50C","Virginia Diner Gourmet Salted Jumbo Cashews, 20-Ounce Tin",0,"A4GPWR9KDK10J","Commentator ""Commentator""",0,4,2011-05-07 20:00:00,"Quality Cashews","I left reviews on some other nuts online. I stock up on nuts to have around the house and, with the benefit of Amazon, appreciate buying quality. These are quality jumbo cashews. Can't go wrong with them. I didn't rate 5 stars because, afterall, it's just a cashew! - but they are good ones.","positive","positive","0.565705","0.0153876"
"573","B000GGQ50C","Virginia Diner Gourmet Salted Jumbo Cashews, 20-Ounce Tin",0,"A18Y10C3HOPZN9","E. A. Sutton ""Annie""",0,5,2009-10-29 20:00:00,"The BEST","These Virginia Diner cashews are the best ever. So fresh and huge, no little pieces. Great for suprise company! The can is empty quick. Stock up for the Hoildays, makes a great hostess gift.","positive","positive","0.601324","0.416154"
"574","B000GGQ50C","Virginia Diner Gourmet Salted Jumbo Cashews, 20-Ounce Tin",0,"A1PMXU84LUK9F5","W. Van Horn",0,5,2007-10-27 20:00:00,"TOP QUALITY AT IT'S BEST!","These are soooooo good! I ended up eating the entire tin myself before hubby even got any. Oops:-O LOL BEWARE: These cashews are highly addicting!","positive","positive","0.864951","0.506456"
"575","B000GGQ50C","Virginia Diner Gourmet Salted Jumbo Cashews, 20-Ounce Tin",0,"AEFAEVYIR3OBO","Kay ""ekabna""",0,5,2007-02-11 19:00:00,"These are great!","Full of flavor, all whole cashews. I have tried nuts from other vendors and they just do not stack up to these babies. They are huge and they taste wonderful!","positive","positive","0.767611","0.0718948"
"576","B000GGQ50C","Virginia Diner Gourmet Salted Jumbo Cashews, 20-Ounce Tin",0,"A29JHRU6NDA4DD","Sandytoes",0,5,2007-01-14 19:00:00,"Jumbo is an understatement","They were great, my groom is a huge cashew fan as is my mom and both were more than pleased. They are not heavily salted at all, we were pleasantly surprised, the salt is more of a fine powder than what you would expect from a salted product. They always live upto having the best peanuts in VA, we send them to people all over the country and they are all hooked!","positive","positive","0.512044","0.828534"
"577","B0000V1DYQ","China Mist Leaves Pure Teas Sweet Chamomile Herbal Tea Bag 25ct",6.99,"A3V9XLHZHYQFBU","Dana P. May",0,5,2012-11-01 20:00:00,"BEST TEA EVER!","This is my family's favorite tea - smooth, sweet, and just enough zing from the licorice to make your tongue tingle even after you swallo!","positive","positive","0.810181","0.965217"
"578","B0000V1DYQ","China Mist Leaves Pure Teas Sweet Chamomile Herbal Tea Bag 25ct",6.99,"AUOTAO4XJ47WK","Carmen V. Livigni ""GIGILOOKOUT""",0,5,2012-06-17 20:00:00,"No sweetener needed","I first had this tea in a restaurant, immediately I tasted the natural sweetness of this tea. It was not a bitter tea,nor was it too sweet. It was like the perfect cup of tea.","negative","positive","-0.569208","0.651337"
"579","B000GGQ502","Virginia Diner Gourmet Chocolate Covered Almonds, 20-Ounce Tin",0,"AYLM32CA4SC6G","J. Capri",0,4,2012-01-16 19:00:00,"Good and tasty!","The item was received before Xmas as planned. :-) I was impressed by that alone. They tasted awesome. I would purchase again!","positive","positive","0.826434","0.654254"
"580","B000GGQ502","Virginia Diner Gourmet Chocolate Covered Almonds, 20-Ounce Tin",0,"A13N70PV5KKYSC","Jerry P. Reid ""jpr""",0,5,2011-12-08 19:00:00,"excellent","This is the 2nd order for me. I give one can as a gift and keep the other for me. Great chocolate and good almonds. I think this is supposed to be good for you.","positive","positive","0.689352","0.353689"
"581","B000GGQ502","Virginia Diner Gourmet Chocolate Covered Almonds, 20-Ounce Tin",0,"AAQDC94GP6TPQ","L. Leung ""ll""",0,3,2007-12-08 19:00:00,"Not As Expected","Chocolate is not smooth nor shiny over almonds. Taste all right. Not a thriller.","negative","negative","-0.491844","-0.089186"
"582","B000GGQ502","Virginia Diner Gourmet Chocolate Covered Almonds, 20-Ounce Tin",0,"A2K1BVRREVIX0T","E. A. Ha ""Forever Reading""",0,4,2007-06-12 20:00:00,"Very good, nice gift...","These taste good and are a nice gift as the tin is nice and big. The chocolate coating was good but could have been a little thicker. The double dipped peanuts by Virginia Diner are better due to the thicker chocolate coating on them but these almonds are also very good. I would buy them again.","positive","positive","0.898592","0.376474"
"583","B000GGQ502","Virginia Diner Gourmet Chocolate Covered Almonds, 20-Ounce Tin",0,"A1XDX443FFJOOP","Sarah Tsang Chase",0,5,2007-04-19 20:00:00,"delicious!","These were absolutely delicious. I bought them as a treat for my co-workers, they disappeared very quickly. We couldn't stop eating them and will be ordering them again. They are not shiny covered almonds like we were expecting, rather they are hand dipped in a LOT of very good chocolate and have drizzles over the top and a flat bottom edge. Very fresh taste.","positive","positive","0.812055","0.393411"
"584","B0000V1DYG","China Mist Leaves Pure Teas Organic Herbs & Spice Hot Tea Bags 25ct",0,"A1509ZH9H26QPN","Lester",0,5,2013-01-13 19:00:00,"Love it","Very nice combination of spices. Have orderered it for years. This is a new package but same recipe. Is unchanged.","positive","positive","0.6847","0.231405"
"585","B0000DB0GH","4-10 oz: Zest Sauce, Real McCoy Mustard Sauce, Wilted Lettuce Dressing, Orange-Berry Basil Dressing, Recipes",0,"unknown","unknown",0,5,2003-12-11 19:00:00,"Excellent Sauces and Salad Dressings","If you are looking for something new - You have to try this! I have been cooking everything with the Zest Sauce and the Real McCoy Mustard Sauce. The salad dressings are really tasty as well. No more same old same old. I am going to send this as gifts this year to all of my cooking friends.","positive","positive","0.815748","0.474353"
